data_venda;cliente;descricao;qtd;valor_venda
2021-07-07;Block-O'Keefe;Beach Flash;2;10273,83
2021-11-15;Senger-Kiehn;Beach Flash;1;6992,47
2021-11-14;Blick Group;Incomparaveis;3;8346,36
2021-11-14;Murazik-Wilderman;Incomparaveis;3;1803,68
2021-07-13;Russel Group;Casual Day;1;3059,86
2021-12-17;Kuphal Group;Casual Day;1;4000,93
2021-04-01;Kuhic Inc;Casual Day;2;3355,07
2021-11-15;Keeling, Wolff and Wehner;Psyco Universe;1;8571,8
2021-10-23;Wisoky, Terry and Gutkowski;Psyco Universe;1;7174,05
2021-11-21;Schulist and Sons;Psyco Universe;1;7613,07
2021-11-14;Kulas, Gleichner and VonRueden;Psyco Classic;1;9040,89
2021-07-07;Block-O'Keefe;Psyco Classic;2;10273,83
2021-07-31;Jacobson, Cummings and Wilderman;Psyco Classic;1;3757,35
2022-01-10;Mayert, Blick and Homenick;Marine Slim;1;6113,36
2021-11-02;Rippin and Sons;Marine Slim;1;6024,24
2021-10-13;Abshire-Kunze;Marine Slim;1;1741,24
2021-12-12;Goodwin-Turcotte;Psyco Crew;1;1227,03
2021-05-23;Kertzmann Inc;Psyco Crew;2;2711,96
2022-02-15;Kautzer, Jakubowski and Krajcik;Cammelina;1;2197,94
2021-03-20;Ritchie and Sons;Cammelina;2;1773,04
2021-11-23;Robel, Gusikowski and Kirlin;Cammelina;1;7495,44
2021-11-29;Russel-Thiel;Klamath;1;4334,14
2021-10-25;Crist Inc;Klamath;1;1072,56
2021-10-03;Brown-Wisozk;Klamath;1;3108,53
2021-09-23;Jones and Sons;Klamath Weed;2;11664,19
2021-04-21;Goyette Group;Klamath Weed;2;4067,37
2022-02-05;Torp, Durgan and Kutch;Klamath Weed;1;3712,07
2022-02-11;Hermiston-Kub;Klamath White;1;116,54
2021-08-15;Hoppe LLC;Klamath White;1;9587,77
2021-11-19;MacGyver Group;Klamath White;1;8745,92
2021-09-02;Dooley LLC;Havaiana;2;9722,68
2021-11-17;Haley Group;Havaiana;1;7011,05
2022-02-03;Stokes and Sons;Havaiana;1;4804,86
2021-12-12;Gislason-Feil;Lilium;1;5668,26
2021-09-24;Dickens Inc;Blazer Slim Fit;1;8858,94
2021-11-19;Yost and Sons;Blazer Slim Fit;1;7146,63
2023-10-15;Schamberger, Rosenbaum and Ferry;Blazer Slim Fit;1;3468,29
2021-10-24;Glover LLC;Blazer Slim Fit;1;5201,51
2021-10-31;Kemmer-Tillman;Paeonia;1;9852,76
2021-11-01;Rempel LLC;Paeonia;1;3180,55
2021-04-05;Turner-Crist;Paeonia;2;5942,34
2021-11-24;Smitham LLC;Roseta;1;7262,64
2021-04-30;Jones-Schmeler;Roseta;2;3596,27
2021-12-11;Hintz LLC;Blazer Poderoso Chefão;1;1403,91
2021-12-02;Koch, Jast and Rosenbaum;Blazer Poderoso Chefão;1;8918,34
2021-10-31;Kunde, Walker and Kohler;Blazer Poderoso Chefão;1;8752,88
2022-01-13;Schroeder LLC;Intense;1;3362,45
2022-02-01;Hahn-Walsh;Intense;1;5313,65
2021-04-29;Maggio-Nikolaus;Intense;2;4130,51
2021-03-06;Schmeler, Blick and Tromp;Caribe;2;5597,86
2021-10-31;Kunde, Walker and Kohler;Caribe;1;8752,88
2021-10-01;Bayer-Ritchie;Caribe;1;4381,33
2021-11-15;Carroll, Gerlach and Flatley;Caribe;1;106,81
2021-11-15;Senger-Kiehn;Tropical;1;6992,47
2021-11-01;Rempel LLC;Tropical;1;3180,55
2021-11-22;Volkman, Schmitt and Strosin;Canadense;1;5309,2
2021-05-02;Schuster Group;Canadense;2;3982,69
2021-11-27;Muller-Kautzer;Canadense;1;2062,94
2021-08-06;Daniel, Schuppe and Rempel;Cigano;1;8781,85
2021-05-24;Ondricka, Lubowitz and Wiza;Cigano;2;4622,24
2021-07-21;Doyle Inc;Cigano;1;7789,61
2021-11-30;Kuhlman and Sons;Cigano;1;10073,83
2021-05-23;Schowalter, Herman and O'Kon;Porto Rico;2;1695,57
2021-12-07;Collier and Sons;Porto Rico;1;10647,36
2021-05-29;Wilderman and Sons;Oriente;2;3951,3
2022-01-08;Rosenbaum, Lueilwitz and Keebler;Oriente;1;7857,31
2021-10-26;Kertzmann Inc;Oriente;1;4526,66
2021-12-01;Oberbrunner Group;Beach Flash;1;140,3
2021-11-12;Volkman, Jaskolski and Lehner;Beach Flash;1;975,3
2021-12-05;Mayer Group;Incomparaveis;6;6490,18
2021-07-10;Crooks and Sons;Casual Day;1;11620,23
2021-12-12;Gislason-Feil;Casual Day;1;5668,26
2021-03-17;Ryan LLC;Casual Day;2;2648,1
2021-08-07;Cassin-Hand;Psyco Universe;2;4011,99
2021-11-08;Lakin and Sons;Psyco Classic;1;7893,99
2021-06-19;Feest, Littel and Leffler;Psyco Classic;2;5024,25
2021-07-26;Ritchie and Sons;Psyco Classic;1;7497,22
2021-10-09;Aufderhar-Murazik;Marine Slim;1;10271,29
2021-12-09;Greenfelder LLC;Psyco Crew;1;6905,55
2021-05-15;Effertz, Mosciski and Kshlerin;Psyco Crew;2;4207,52
2021-10-29;Nicolas Inc;Psyco Crew;1;1728,13
2022-02-09;Gorczany-Yost;Cammelina;1;5828,51
2021-03-13;Erdman, Fay and Mertz;Cammelina;2;3130,72
2021-11-19;Yost and Sons;Cammelina;1;7146,63
2021-11-26;Rempel LLC;Klamath;1;5494,68
2021-10-20;Quigley Group;Klamath;1;8916,44
2021-09-27;Muller-Walter;Klamath;1;8639,1
2021-09-08;Muller LLC;Klamath Weed;2;7192,72
2021-04-19;Zboncak-Jacobi;Klamath Weed;2;1801,38
2022-02-04;Keebler-Bernier;Klamath Weed;1;106,14
2022-02-03;Stokes and Sons;Klamath White;1;4804,86
2021-08-10;Emmerich, Gaylord and Harber;Klamath White;1;2429,38
2021-11-14;Kulas, Gleichner and VonRueden;Klamath White;1;9040,89
2021-08-23;Lemke-Hyatt;Havaiana;2;7175,9
2022-02-02;Tillman Group;Havaiana;1;2337,56
2021-08-17;Tremblay, Boyle and Torphy;Havaiana;1;4884,56
2021-12-11;Jast Group;Lilium;1;1323,95
2021-05-21;McDermott LLC;Lilium;2;3497,16
2021-10-15;Labadie LLC;Lilium;1;7588,38
2021-09-20;Jast-Kreiger;Blazer Slim Fit;1;5435,97
2021-11-16;Hackett Group;Blazer Slim Fit;1;5944,58
2023-10-09;Kris-Wisozk;Blazer Slim Fit;1;6390,41
2021-10-19;Cummings Group;Blazer Slim Fit;1;9317,36
2021-10-24;Wiegand-Kirlin;Paeonia;1;4877,46
2021-03-29;Lesch and Sons;Paeonia;2;4018,88
2021-11-06;Botsford-Tillman;Roseta;1;9064,39
2021-03-13;Erdman, Fay and Mertz;Roseta;2;3130,72
2021-12-09;Reilly, Gerlach and Cummings;Blazer Poderoso Chefão;1;4245,2
2021-11-22;Volkman, Schmitt and Strosin;Blazer Poderoso Chefão;1;5309,2
2021-10-28;Barrows, Fisher and Emmerich;Blazer Poderoso Chefão;1;2689,51
2021-10-28;Trantow Inc;Blazer Poderoso Chefão;1;5585,02
2022-01-04;Parisian LLC;Intense;1;7885,76
2022-01-14;Ziemann and Sons;Intense;1;6390,14
2021-07-26;Ritchie and Sons;Folhagem;1;7497,22
2023-10-20;DuBuque-Cormier;Caribe;1;7613,28
2021-11-14;Murazik-Wilderman;Caribe;1;1803,68
2021-11-14;Blick Group;Tropical;1;8346,36
2021-11-18;Kovacek-Turner;Canadense;1;8488,81
2021-04-15;Abshire, Adams and Wiza;Canadense;2;2776,42
2022-01-18;Oberbrunner Group;Canadense;1;6855,51
2021-11-24;Ondricka-Homenick;Canadense;1;7803,35
2021-08-03;Rempel LLC;Cigano;1;11157,42
2021-05-17;Funk and Sons;Cigano;2;4733,68
2021-07-09;Maggio-Nikolaus;Cigano;1;9867,01
2021-11-25;Nienow and Sons;Cigano;1;5553,9
2021-08-07;Glover Group;Porto Rico;1;5977,63
2021-05-14;Thompson LLC;Porto Rico;2;3030,03
2021-12-04;MacGyver Group;Porto Rico;1;5290,49
2021-10-03;Fahey, Crooks and Marvin;Porto Rico;1;2325,91
2021-05-23;Kiehn, Kshlerin and King;Oriente;2;2885,2
2021-10-21;Ratke, Lockman and Purdy;Oriente;1;5618,48
2022-01-01;Hirthe, Harber and Johnston;Oriente;1;6426,4
2021-10-23;Wisoky, Terry and Gutkowski;Oriente;1;7174,05
2021-11-23;Robel, Gusikowski and Kirlin;Beach Flash;1;7495,44
2021-11-01;Rempel LLC;Beach Flash;1;3180,55
2021-11-09;Blanda-Feest;Beach Flash;1;4708,31
2021-11-09;Mraz-Funk;Incomparaveis;3;2543,47
2021-11-23;Stehr-Collins;Incomparaveis;6;1701,44
2021-11-02;Lynch-Price;Incomparaveis;3;3948,03
2021-09-09;Daniel Inc;Incomparaveis;3;4064,36
2021-07-09;Maggio-Nikolaus;Casual Day;1;9867,01
2021-12-10;Strosin Inc;Casual Day;1;305,59
2021-03-04;Weissnat, Bernhard and Carroll;Casual Day;2;1717,56
2021-10-31;Kemmer-Tillman;Psyco Universe;1;9852,76
2021-08-06;Considine, O'Conner and Abbott;Psyco Universe;2;3198,23
2021-10-15;Labadie LLC;Psyco Universe;1;7588,38
2021-11-14;Kulas, Gleichner and VonRueden;Psyco Universe;1;9040,89
2021-11-06;Botsford-Tillman;Psyco Classic;1;9064,39
2021-06-17;Wyman Group;Psyco Classic;2;4967,72
2021-07-24;VonRueden and Sons;Psyco Classic;1;3185,52
2022-01-03;Mills, Bosco and Rath;Marine Slim;1;3592,52
2021-10-28;Murray-Hahn;Marine Slim;1;9109,47
2021-10-05;Parisian LLC;Marine Slim;1;9559,6
2021-12-09;Homenick, Connelly and Koch;Psyco Crew;1;8959,26
2021-05-14;Emard Group;Psyco Crew;2;2467,83
2021-10-29;Moore, Jacobs and Heaney;Psyco Crew;1;8970,35
2021-03-10;Gleichner LLC;Cammelina;2;1231,39
2021-11-15;Keeling, Wolff and Wehner;Cammelina;1;8571,8
2021-11-25;Nienow and Sons;Klamath;1;5553,9
2021-11-11;McGlynn, Ward and Hammes;Klamath;1;5836,43
2021-09-24;Collier and Sons;Klamath;1;2938,87
2021-09-05;Jast Group;Klamath Weed;2;9900,2
2021-04-05;Braun, Greenholt and Jerde;Klamath Weed;2;4913,01
2022-01-31;Gislason Inc;Klamath White;1;5475,06
2021-08-10;Turner-Crist;Klamath White;1;9407,3
2021-08-23;Casper, Pfeffer and Ferry;Havaiana;2;2283,03
2021-11-02;Rippin and Sons;Havaiana;1;6024,24
2022-02-01;Hahn-Walsh;Havaiana;1;5313,65
2021-12-11;Parisian LLC;Lilium;1;8411,84
2021-08-31;Keebler Inc;Lilium;1;8200,64
2021-05-14;Emard Group;Lilium;2;2467,83
2021-10-13;Abshire-Kunze;Lilium;1;1741,24
2021-11-15;Senger-Kiehn;Blazer Slim Fit;1;6992,47
2023-10-06;Fadel, Beer and Barrows;Blazer Slim Fit;1;4646,17
2021-10-20;Streich-Berge;Paeonia;1;1277,02
2021-10-20;Quigley Group;Paeonia;1;8916,44
2021-10-21;Maggio, Hahn and Dietrich;Roseta;1;4411,7
2021-03-10;Collins-Heathcote;Roseta;2;1180,68
2021-12-07;Collier and Sons;Blazer Poderoso Chefão;1;10647,36
2021-10-20;Quigley Group;Blazer Poderoso Chefão;1;8916,44
2022-01-03;Mills, Bosco and Rath;Intense;1;3592,52
2021-04-09;Hirthe and Sons;Intense;2;4591,84
2022-03-06;Sipes Group;Folhagem;2;2167,82
2021-07-26;Kshlerin, Wehner and Hauck;Folhagem;1;470,74
2023-10-19;Runolfsson Group;Caribe;1;5035,25
2021-09-27;Muller-Walter;Caribe;1;8639,1
2021-11-13;Shanahan, Kuphal and Mayert;Caribe;1;8208,7
2021-11-10;Hintz-Schuster;Tropical;1;5570,89
2021-10-24;Wiegand-Kirlin;Tropical;1;4877,46
2021-11-14;Murazik-Wilderman;Canadense;1;1803,68
2021-04-14;Kutch, Jerde and Roberts;Canadense;2;5385,65
2022-01-08;Rosenbaum, Lueilwitz and Keebler;Canadense;1;7857,31
2021-11-24;Smitham LLC;Canadense;1;7262,64
2021-08-02;Parisian-Kozey;Cigano;1;2114,98
2021-05-17;Lockman-Jakubowski;Cigano;2;3719,84
2021-07-07;Block-O'Keefe;Cigano;1;10273,83
2021-11-24;Ondricka-Homenick;Cigano;1;7803,35
2021-08-06;Parisian LLC;Porto Rico;1;3253,56
2021-11-27;Cole-Botsford;Porto Rico;1;6858,72
2021-10-03;Wuckert Group;Porto Rico;1;1057,59
2021-05-22;Auer and Sons;Oriente;2;2243,98
2021-10-20;Quigley Group;Oriente;1;8916,44
2021-12-23;Jast-Kreiger;Oriente;1;5519,78
2021-10-22;Bechtelar-Hane;Oriente;1;6439,1
2021-10-28;Murray-Hahn;Beach Flash;1;9109,47
2021-06-30;Ondricka, Lubowitz and Wiza;Beach Flash;2;5207,28
2021-11-08;Lakin and Sons;Beach Flash;1;7893,99
2021-11-22;Volkman, Schmitt and Strosin;Incomparaveis;6;5309,2
2021-10-24;Glover LLC;Incomparaveis;3;5201,51
2021-09-06;Jacobi, West and Ortiz;Incomparaveis;3;3669,35
2021-12-09;Homenick, Connelly and Koch;Casual Day;1;8959,26
2023-10-22;Torp-Heathcote;Casual Day;1;5430
2021-10-28;Murray-Hahn;Psyco Universe;1;9109,47
2021-07-28;Wisozk-Schulist;Psyco Universe;2;4256,14
2021-10-09;Aufderhar-Murazik;Psyco Universe;1;10271,29
2021-11-08;Lakin and Sons;Psyco Universe;1;7893,99
2021-11-04;Klein, Nikolaus and Lebsack;Psyco Classic;1;8201,92
2021-06-03;Ward, Oberbrunner and Hamill;Psyco Classic;2;5827,11
2021-07-24;Schiller, Torphy and Heidenreich;Psyco Classic;1;11253,49
2022-01-02;Walker-Pfannerstill;Marine Slim;1;2109,99
2021-10-24;Wiegand-Kirlin;Marine Slim;1;4877,46
2021-09-27;Muller-Walter;Marine Slim;1;8639,1
2021-12-07;Kiehn, Kshlerin and King;Psyco Crew;1;3529,31
2021-05-13;Erdman, Fay and Mertz;Psyco Crew;2;2707,23
2021-10-26;Kertzmann Inc;Psyco Crew;1;4526,66
2022-02-06;King, Abshire and Senger;Cammelina;1;6349,01
2021-02-27;Crona LLC;Cammelina;2;2960,29
2021-11-06;Botsford-Tillman;Cammelina;1;9064,39
2021-11-23;Robel, Gusikowski and Kirlin;Klamath;1;7495,44
2021-10-15;Labadie LLC;Klamath;1;7588,38
2021-11-07;Veum and Sons;Klamath;1;329,24
2021-09-04;Terry, Schmeler and Konopelski;Klamath Weed;2;6816,09
2022-02-02;Cormier Group;Klamath Weed;1;3798,2
2022-01-18;Oberbrunner Group;Klamath White;1;6855,51
2021-08-07;Glover Group;Klamath White;1;5977,63
2021-11-10;Dach LLC;Klamath White;1;1008,95
2021-08-18;Blick, Wisoky and Wisoky;Havaiana;2;1714,73
2021-11-02;Lynch-Price;Havaiana;1;3948,03
2022-01-31;Gislason Inc;Havaiana;1;5475,06
2021-08-06;Daniel, Schuppe and Rempel;Havaiana;1;8781,85
2021-12-10;Jast Group;Lilium;1;422,19
2021-08-29;Heidenreich Inc;Lilium;1;8642,03
2021-05-13;Erdman, Fay and Mertz;Lilium;2;2707,23
2021-10-12;Grimes LLC;Lilium;1;9200,83
2021-09-15;Lemke-Hyatt;Blazer Slim Fit;1;11312,24
2021-11-14;Kulas, Gleichner and VonRueden;Blazer Slim Fit;1;9040,89
2021-10-14;Mante-Rippin;Blazer Slim Fit;1;5235,05
2021-10-12;Bailey Inc;Paeonia;1;7097,5
2021-10-19;Cummings Group;Paeonia;1;9317,36
2021-03-23;Berge LLC;Paeonia;2;7013,4
2021-03-06;Schmeler, Blick and Tromp;Roseta;2;5597,86
2021-12-04;MacGyver Group;Blazer Poderoso Chefão;1;5290,49
2021-11-15;Keeling, Wolff and Wehner;Blazer Poderoso Chefão;1;8571,8
2021-12-23;Jast-Kreiger;Intense;1;5519,78
2021-04-04;Barton, Schumm and Turcotte;Intense;2;2109,37
2022-03-06;Padberg and Sons;Folhagem;2;5464,69
2021-07-20;Pfannerstill-Wunsch;Folhagem;1;7668,89
2021-10-15;Labadie LLC;Caribe;1;7588,38
2021-09-23;Jones and Sons;Caribe;1;11664,19
2021-10-24;Glover LLC;Tropical;1;5201,51
2021-11-14;Kulas, Gleichner and VonRueden;Canadense;1;9040,89
2021-04-12;Borer-Skiles;Canadense;2;2059,21
2022-01-01;Hirthe, Harber and Johnston;Canadense;1;6426,4
2021-11-23;Stehr-Collins;Canadense;1;1701,44
2021-07-30;Ferry Inc;Cigano;1;4711,37
2021-05-13;Schneider-Schneider;Cigano;2;2233,29
2021-11-22;Volkman, Schmitt and Strosin;Cigano;1;5309,2
2021-08-02;Parisian-Kozey;Porto Rico;1;2114,98
2021-05-06;Keebler-Bernier;Porto Rico;2;5049,02
2021-11-26;Rempel LLC;Porto Rico;1;5494,68
2021-05-04;Pfannerstill Group;Oriente;2;1173,04
2021-12-17;Jones, Kuhic and Osinski;Oriente;1;4404,41
2021-10-20;Quigley Group;Oriente;1;8916,44
2021-11-19;MacGyver Group;Beach Flash;1;8745,92
2021-10-27;Morar-Brakus;Beach Flash;1;1577,73
2021-06-28;Mills, Zieme and Pacocha;Beach Flash;2;4376,44
2021-11-06;Bechtelar-Hane;Incomparaveis;3;5944,45
2021-11-21;Schulist and Sons;Incomparaveis;6;7613,07
2021-10-24;Roberts-Medhurst;Incomparaveis;3;5637,87
2021-07-03;Bednar-Jaskolski;Casual Day;1;1825,67
2021-12-06;Deckow, Abshire and Bode;Casual Day;1;4389,35
2023-10-21;Flatley-Considine;Casual Day;1;4688,93
2021-10-17;Kuhn Group;Psyco Universe;1;5144,06
2021-07-27;Stiedemann Group;Psyco Universe;2;6230,84
2021-10-06;King, Abshire and Senger;Psyco Universe;1;8467,99
2021-07-21;Doyle Inc;Psyco Classic;1;7789,61
2021-10-22;Bechtelar-Hane;Marine Slim;1;6439,1
2021-09-18;Botsford Inc;Marine Slim;1;5988,41
2021-12-07;Terry, Schmeler and Konopelski;Psyco Crew;1;1371,88
2021-04-13;Roberts-Donnelly;Psyco Crew;2;2700,05
2021-10-24;Cummings Group;Psyco Crew;1;4812,51
2022-02-05;Gaylord, Runolfsdottir and Larson;Cammelina;1;3827,95
2023-10-21;Flatley-Considine;Cammelina;1;4688,93
2021-11-06;Bechtelar-Hane;Cammelina;1;5944,45
2021-10-14;Mante-Rippin;Klamath;1;5235,05
2021-11-03;Langosh-Hamill;Klamath;1;943,21
2021-09-21;Romaguera, Gutmann and Swaniawski;Klamath;1;5405,33
2021-09-02;Mann-Howe;Klamath Weed;2;6749,21
2021-03-28;Baumbach, Gleason and Kuhlman;Klamath Weed;2;3468,2
2021-12-29;Bashirian LLC;Klamath Weed;1;6878,47
2022-01-14;Erdman-Mann;Klamath White;1;317,08
2021-08-01;Sauer Inc;Klamath White;1;6844,75
2021-11-09;Blanda-Feest;Klamath White;1;4708,31
2021-08-10;Emmerich, Gaylord and Harber;Havaiana;2;2429,38
2022-01-31;Kutch, Jerde and Roberts;Havaiana;1;3731,05
2021-08-01;Sauer Inc;Havaiana;1;6844,75
2021-12-07;Kiehn, Kshlerin and King;Lilium;1;3529,31
2021-08-26;Sawayn Group;Lilium;1;10277,21
2021-10-05;Rempel-Nader;Lilium;1;5357,2
2021-09-09;Daniel Inc;Blazer Slim Fit;1;4064,36
2021-11-12;Kuvalis, Hauck and Considine;Blazer Slim Fit;1;1671,97
2023-10-04;Gislason-Feil;Blazer Slim Fit;1;3663,61
2021-10-12;Bailey Inc;Blazer Slim Fit;1;7097,5
2021-10-17;Kuhn Group;Paeonia;1;5144,06
2021-03-16;McDermott LLC;Paeonia;2;2544,74
2021-10-01;Wiegand, Welch and Murray;Roseta;1;1547,68
2021-12-04;Jast-Kreiger;Blazer Poderoso Chefão;1;6154,79
2021-11-13;King, Abshire and Senger;Blazer Poderoso Chefão;1;1601,41
2021-10-12;Bailey Inc;Blazer Poderoso Chefão;1;7097,5
2021-10-24;Glover LLC;Blazer Poderoso Chefão;1;5201,51
2021-12-12;Gislason-Feil;Intense;1;5668,26
2021-03-28;Baumbach, Gleason and Kuhlman;Intense;2;3468,2
2022-03-03;Greenholt Group;Folhagem;2;6770,98
2021-07-18;Rau-Glover;Folhagem;1;7374,89
2023-10-13;Nikolaus Group;Caribe;1;359,76
2021-09-19;Maggio-Nikolaus;Caribe;1;2601,76
2021-11-09;Ferry Inc;Caribe;1;5697,36
2021-10-24;Cummings Group;Tropical;1;4812,51
2021-11-09;Blanda-Feest;Canadense;1;4708,31
2021-03-17;Ryan LLC;Canadense;2;2648,1
2021-11-23;Friesen Inc;Canadense;1;9234,79
2021-07-30;Abshire, Adams and Wiza;Cigano;1;8762,5
2021-07-04;Bogan Inc;Cigano;1;1252,28
2021-11-21;Schulist and Sons;Cigano;1;7613,07
2021-08-02;Marks-Ondricka;Porto Rico;1;1548,91
2021-04-22;Moore, Cassin and Bartell;Porto Rico;2;1423,36
2021-11-22;Volkman, Schmitt and Strosin;Porto Rico;1;5309,2
2021-10-01;Monahan, Murray and Bogisich;Porto Rico;1;9404,29
2021-05-02;McDermott Group;Oriente;2;4016,72
2021-10-19;Cummings Group;Oriente;1;9317,36
2021-12-13;Hilpert-Erdman;Oriente;1;6629,95
2021-11-19;Yost and Sons;Beach Flash;1;7146,63
2021-10-18;Moore, Dare and Cruickshank;Beach Flash;1;1108,85
2021-06-27;Bosco Inc;Beach Flash;2;3789,67
2021-11-05;Turner-Crist;Beach Flash;1;1930,06
2021-11-01;Glover Group;Incomparaveis;3;8506,65
2021-11-20;Yost, Sauer and Huel;Incomparaveis;6;674,2
2021-10-23;Glover LLC;Incomparaveis;3;1695,39
2021-09-04;Kihn, Mraz and Gleichner;Incomparaveis;3;1386,08
2021-06-30;Ondricka, Lubowitz and Wiza;Casual Day;1;5207,28
2021-12-04;Jast-Kreiger;Casual Day;1;6154,79
2023-10-19;Blanda-Feest;Casual Day;1;944,17
2021-07-21;Osinski, Larkin and Murray;Psyco Universe;2;9317,22
2021-10-04;Thiel Group;Psyco Universe;1;5544,01
2021-11-06;Botsford-Tillman;Psyco Universe;1;9064,39
2021-05-28;Roberts-Donnelly;Psyco Classic;2;4318,6
2021-07-19;Simonis and Sons;Psyco Classic;1;2825,73
2021-12-22;Batz, Dietrich and Homenick;Marine Slim;1;7433,91
2021-10-22;Schaefer LLC;Marine Slim;1;1133,08
2021-09-17;Gulgowski, Weissnat and Senger;Marine Slim;1;648,08
2021-12-05;Beahan, Doyle and Feeney;Psyco Crew;1;613,94
2021-03-30;Effertz, Mosciski and Kshlerin;Psyco Crew;2;5912,35
2021-10-23;Wisoky, Terry and Gutkowski;Psyco Crew;1;7174,05
2022-02-01;Hahn-Walsh;Cammelina;1;5313,65
2023-10-20;Parisian, Lockman and Kreiger;Cammelina;1;3041,14
2021-11-04;Rempel LLC;Cammelina;1;8701,02
2021-11-19;Yost and Sons;Klamath;1;7146,63
2021-10-12;Bailey Inc;Klamath;1;7097,5
2021-10-31;Kemmer-Tillman;Klamath;1;9852,76
2021-09-20;Jast-Kreiger;Klamath;1;5435,97
2021-08-26;Sawayn Group;Klamath Weed;2;10277,21
2021-03-25;Hackett Group;Klamath Weed;2;5199,06
2021-12-17;Kuphal Group;Klamath Weed;1;4000,93
2022-01-13;Schroeder LLC;Klamath White;1;3362,45
2021-11-07;Veum and Sons;Klamath White;1;329,24
2021-10-24;Wiegand-Kirlin;Havaiana;1;4877,46
2022-01-10;Mayert, Blick and Homenick;Havaiana;1;6113,36
2021-07-30;Langosh-Hamill;Havaiana;1;1931,64
2021-12-07;Terry, Schmeler and Konopelski;Lilium;1;1371,88
2021-05-08;Dicki Group;Lilium;2;2484,44
2021-10-01;Monahan, Murray and Bogisich;Lilium;1;9404,29
2021-09-09;Mayert, Blick and Homenick;Blazer Slim Fit;1;6072,66
2021-11-10;Hintz-Schuster;Blazer Slim Fit;1;5570,89
2023-10-04;Bayer, Altenwerth and Reynolds;Blazer Slim Fit;1;6608,23
2021-10-12;Grimes LLC;Blazer Slim Fit;1;9200,83
2021-10-08;Brown-Wisozk;Paeonia;1;3997,39
2021-10-15;Labadie LLC;Paeonia;1;7588,38
2021-03-10;Walsh-Kuhn;Paeonia;2;6755,43
2021-09-02;Dooley LLC;Roseta;1;9722,68
2021-02-25;Sawayn-Bahringer;Roseta;2;1399,39
2021-12-01;McLaughlin-Jacobs;Blazer Poderoso Chefão;1;7398,11
2021-11-09;Mraz-Funk;Blazer Poderoso Chefão;1;2543,47
2021-10-07;Stiedemann Group;Blazer Poderoso Chefão;1;7082,63
2021-12-11;Schultz-Auer;Intense;1;1236,05
2021-12-26;Lehner and Sons;Intense;1;2872,27
2021-03-28;Stehr-Ledner;Intense;2;3500,28
2022-03-01;Berge-Kilback;Folhagem;2;4213,61
2021-07-14;Tremblay, Boyle and Torphy;Folhagem;1;6732,97
2023-10-12;Quigley Inc;Caribe;1;2970,52
2021-10-12;Bailey Inc;Caribe;1;7097,5
2021-09-17;Padberg, Schmeler and Feil;Caribe;1;4458,98
2021-11-08;Lakin and Sons;Caribe;1;7893,99
2021-10-28;Trantow Inc;Tropical;1;5585,02
2021-10-23;Wisoky, Terry and Gutkowski;Tropical;1;7174,05
2021-11-08;Lakin and Sons;Canadense;1;7893,99
2021-12-24;Rippin, Wehner and Armstrong;Canadense;1;6668,05
2021-11-23;Robel, Gusikowski and Kirlin;Canadense;1;7495,44
2021-05-11;Greenholt, Block and Davis;Cigano;2;5350,65
2021-06-27;Bosco Inc;Cigano;1;3789,67
2021-11-20;Heaney-Rempel;Cigano;1;8708,58
2021-07-28;Schiller, Torphy and Heidenreich;Porto Rico;1;2832,73
2021-11-21;Grimes, Gerlach and Labadie;Porto Rico;1;6074,12
2021-09-29;Mayer Group;Porto Rico;1;2410,38
2021-04-27;Gaylord, Runolfsdottir and Larson;Oriente;2;2196,82
2021-10-17;Kuhn Group;Oriente;1;5144,06
2021-12-12;Gislason-Feil;Oriente;1;5668,26
2021-10-12;Bailey Inc;Oriente;1;7097,5
2021-06-22;Dach-O'Hara;Beach Flash;2;2446,2
2021-10-31;Kunde, Walker and Kohler;Incomparaveis;3;8752,88
2021-11-19;Yost and Sons;Incomparaveis;6;7146,63
2021-10-22;Bechtelar-Hane;Incomparaveis;3;6439,1
2021-08-30;Grady, Koch and Monahan;Incomparaveis;3;6529,02
2021-06-27;Pollich Group;Casual Day;1;3503,17
2021-12-04;Stiedemann Group;Casual Day;1;948,8
2023-10-19;Connelly, Denesik and Veum;Casual Day;1;4994,7
2021-10-15;Labadie LLC;Psyco Universe;1;7588,38
2021-07-20;Batz Inc;Psyco Universe;2;2760,47
2021-10-03;Brown-Wisozk;Psyco Universe;1;3108,53
2021-11-03;Bauch-Kunze;Psyco Universe;1;340,89
2021-10-24;Wiegand-Kirlin;Psyco Classic;1;4877,46
2021-05-26;Heathcote-Hahn;Psyco Classic;2;3063,6
2021-07-17;Rippin, Wehner and Armstrong;Psyco Classic;1;7299,36
2021-12-13;Stark LLC;Marine Slim;1;6373
2021-10-21;Schuster LLC;Marine Slim;1;267,44
2021-09-13;Kunze Inc;Marine Slim;1;8534,03
2021-12-02;Koch, Jast and Rosenbaum;Psyco Crew;1;8918,34
2021-03-25;Hackett Group;Psyco Crew;2;5199,06
2021-10-21;Maggio, Hahn and Dietrich;Psyco Crew;1;4411,7
2023-10-19;Blanda-Feest;Cammelina;1;944,17
2021-10-28;Murray-Hahn;Klamath;1;9109,47
2021-09-17;Hirthe, Harber and Johnston;Klamath;1;2544,67
2021-03-09;Ritchie and Sons;Klamath Weed;2;1909,22
2022-01-10;Mayert, Blick and Homenick;Klamath White;1;6113,36
